id,username,email,bio,created_at,follower_count,following_count,post_count,is_fake,fake_score
1669,Jennifer96,amolina@example.net,Student at Acosta PLC,2023-10-14T15:24:40.720239,296,123,17,False,0.0756090725957441
43,qcunninghambot,donaldsonkimberly@example.net,💸 Earn 584$ daily! https://jordan.com/,2025-06-30T15:24:38.792181,17,1964,8,True,0.9682802334377665
568,admin443,zwong@example.net,🚀 Join our crypto investment program! https://brown.com/,2025-07-16T15:24:39.679764,4,778,8,True,0.8083546289585055
1175,williams1,brian44@example.com,Nature lover 🌿,2024-05-23T15:24:40.450555,340,145,66,False,0.23932383072018626
1837,lowe1,hernandezdavid@example.org,Coffee addict ☕,2022-12-30T15:24:40.811499,302,269,61,False,0.13781771395979403
1591,NicolasMann,gina07@example.net,Fitness enthusiast 💪,2024-12-22T15:24:40.678217,481,222,23,False,0.23056851192212555
2000,JessicaHester,philliphill@example.org,Nature lover 🌿,2024-01-08T15:24:40.901340,44,57,71,False,0.10728993058231247
1615,brett2,lauravargas@example.net,Tech geek 💻,2025-01-22T15:24:40.690940,287,223,84,False,0.06862618690264793
28,clifford07456,cory28@example.net,💰 Make money fast! Click here: http://www.castillo.net/,2025-07-17T15:24:38.768748,48,1312,3,True,0.9706794031752235
462,qpalmer#6,emilylang@example.net,🏠 Work from home! Earn 421$/hour! https://www.ortiz.com/,2025-07-07T15:24:39.517011,7,953,7,True,0.8949557370255742
848,mhansen_60,zgutierrez@example.org,💯 100% guaranteed profit! http://www.russell.com/,2025-07-09T15:24:40.116762,1,371,1,True,0.7571619932945586
1063,russell3,umartin@example.net,Nature lover 🌿,2024-01-22T15:24:40.387748,476,106,7,False,0.045433801734954704
569,eric361474,websterkeith@example.com,🎁 Free giveaway! Click to win! http://www.jenkins-morgan.com/,2025-07-10T15:24:39.681199,9,1298,10,True,0.9341557123535047
1821,lawrence3,dustingarcia@example.net,Coffee addict ☕,2023-05-31T15:24:40.803108,324,112,22,False,0.136761527236807
1747,morrisonjustin,oschmidt@example.net,Exploring the world 🌍,2025-04-06T15:24:40.761794,488,93,35,False,0.04569351487761686
1867,Suzanne_70,miguelsimmons@example.com,Exploring the world 🌍,2023-10-08T15:24:40.828031,22,300,31,False,0.27046865346680393
565,jonathanyoung9693,wrightdeanna@example.net,🔥 Limited time offer! https://wolf.com/,2025-07-05T15:24:39.675801,43,1769,3,True,0.7149829907224909
430,jdalton#9,virginiamarks@example.net,🏠 Work from home! Earn 298$/hour! https://wright.com/,2025-07-17T15:24:39.467403,50,842,3,True,0.8028089093752924
1091,manager,emily99@example.com,Music lover 🎵,2025-01-20T15:24:40.402896,125,277,8,False,0.06300095509376863
1132,Lynn.7,masonkenneth@example.net,Dog person 🐕,2023-04-07T15:24:40.425367,175,197,23,False,0.05120780109341757
412,amillertest,hopkinsmelanie@example.org,💰 Make money fast! Click here: https://www.jennings-valencia.biz/,2025-07-17T15:24:39.439302,46,897,3,True,0.9336049942956633
230,eric42.56,james92@example.org,🔥 Limited time offer! https://myers-mercer.com/,2025-07-19T15:24:39.080186,16,1364,4,True,0.9459989312738822
1831,anthony2,elizabethmendoza@example.org,Adventure seeker 🏔️,2023-09-02T15:24:40.808615,112,151,56,False,0.15774287800306414
241,demo251,acortez@example.com,🎁 Free giveaway! Click to win! https://green-krueger.org/,2025-07-23T15:24:39.097232,40,128,5,True,0.7612457186687271
744,christopherowen3055,joanne92@example.com,📱 Download our app and get rich! http://bender.com/,2025-07-28T15:24:39.955144,20,189,10,True,0.908735300338717
1518,cause3,brittany15@example.org,Fitness enthusiast 💪,2023-03-16T15:24:40.639059,198,111,77,False,0.009691321238405081
438,tiffany14.78,monroechristina@example.org,🔥 Limited time offer! http://rivera.com/,2025-07-27T15:24:39.479887,46,371,0,True,0.9081758392469993
1550,mgould,angelasmith@example.org,Tech geek 💻,2024-06-06T15:24:40.656142,194,23,34,False,0.03685467290523979
1428,klittle,richardmolina@example.org,Nature lover 🌿,2024-10-13T15:24:40.589251,330,156,41,False,0.011234660126534656
1055,carolyn,paul65@example.com,"📍 Brookstown, Sierra Leone",2024-10-06T15:24:40.383467,90,60,90,False,0.15727267538577475
742,bushjustin8697,christopherhaynes@example.net,⚡ Quick cash method! https://www.chen-cooley.com/,2025-07-18T15:24:39.952214,5,1674,1,True,0.8758687221997326
432,charlesbrown2406,gonzalezamy@example.net,💸 Earn 518$ daily! https://wiggins.com/,2025-07-11T15:24:39.470612,26,1075,2,True,0.8623530232678811
965,walkeramyfake,michaelglover@example.com,🎁 Free giveaway! Click to win! http://frost.com/,2025-07-06T15:24:40.297284,19,1637,6,True,0.9041673018776408
135,troyjohnson$5,taylormaddox@example.org,💰 Make money fast! Click here: http://coleman.com/,2025-07-26T15:24:38.936534,25,1476,0,True,0.7188812110631251
1944,butlerbrittany,stewartlydia@example.org,Exploring the world 🌍,2024-10-04T15:24:40.870607,213,264,75,False,0.10521753597549106
1635,cook2,lisaroberts@example.org,Adventure seeker 🏔️,2024-07-20T15:24:40.701737,168,239,45,False,0.29436490047040925
1844,Aaron73,awilliams@example.org,"Hi, I'm Andrea! Budget skill show talk realize stay.",2023-09-28T15:24:40.815615,80,171,86,False,0.14110932790376451
1931,julie1,amandamejia@example.com,Tech geek 💻,2024-05-16T15:24:40.863289,184,153,49,False,0.02035863872696726
1813,Michelle.13,jocelyn16@example.com,Food lover 🍕,2023-01-10T15:24:40.798796,279,10,5,False,0.22777194991668415
1609,steven,tracyhamilton@example.com,Travel addict ✈️,2024-09-10T15:24:40.687687,265,140,43,False,0.0818596012937751
1278,coleman2,zachary80@example.com,Travel addict ✈️,2025-01-15T15:24:40.506564,350,143,34,False,0.17914353078200815
812,dannytapia#9,kellyalexis@example.com,💰 Make money fast! Click here: http://www.ball-bell.info/,2025-07-08T15:24:40.061223,4,1327,3,True,0.8818290645670556
1509,Nicholas_42,alexanderjoel@example.net,"Hi, I'm Joy! Parent nature floor price.",2022-11-15T15:24:40.634005,320,210,37,False,0.010816902882263035
1219,miller2,downsphilip@example.net,Fitness enthusiast 💪,2023-05-23T15:24:40.474225,81,153,73,False,0.19677976621746932
660,watsonaaron.11,kendramiller@example.com,💰 Make money fast! Click here: http://hensley.org/,2025-07-11T15:24:39.825450,0,213,6,True,0.9788395160257284
595,bsmith7037,cookjohn@example.net,💰 Make money fast! Click here: https://www.clements.biz/,2025-07-22T15:24:39.721879,50,975,6,True,0.7712626826389029
531,fdavisfake,marybennett@example.com,💸 Earn 931$ daily! https://nguyen.org/,2025-07-05T15:24:39.623476,31,950,0,True,0.7740074498948784
1866,JesseWatson,sthompson@example.net,Nature lover 🌿,2024-10-20T15:24:40.827605,259,17,29,False,0.2271776169251488
6,rebeccaguzman7119,jesus61@example.org,🚀 Join our crypto investment program! https://day.org/,2025-07-18T15:24:38.734331,12,223,9,True,0.9119103240299546
284,user109,rwhitaker@example.org,⚡ Quick cash method! http://www.le.com/,2025-07-12T15:24:39.232913,12,802,9,True,0.8089371606524782
333,aliciachan3889,sherry34@example.org,📱 Download our app and get rich! https://www.steele.com/,2025-07-05T15:24:39.314318,17,418,4,True,0.9209841917404384
151,kelly2818,jmarshall@example.org,💰 Make money fast! Click here: https://www.williams.com/,2025-07-04T15:24:38.960248,24,922,3,True,0.9140846098090718
602,stephen90test,michael76@example.com,💰 Make money fast! Click here: https://www.torres.net/,2025-07-04T15:24:39.732642,48,406,7,True,0.7823704149574192
1545,Cathy_72,ritterkim@example.net,Cat person 🐱,2023-03-21T15:24:40.653434,448,214,43,False,0.14155746825488333
1744,RebeccaDavidson,rdavis@example.org,Fitness enthusiast 💪,2024-06-28T15:24:40.759985,245,193,95,False,0.000992232398496784
1679,wadesamantha,jose53@example.net,Passionate about Republican and officer,2024-04-06T15:24:40.725511,200,45,5,False,0.28106569434513506
959,adam103781,barbara36@example.org,📱 Download our app and get rich! https://www.black-humphrey.com/,2025-07-12T15:24:40.287663,40,1412,0,True,0.7807016736156986
1579,JamesReyes,wfletcher@example.net,Working at Fernandez and Sons,2025-02-27T15:24:40.671819,109,251,44,False,0.10460360751792715
66,thamilton1649,hchandler@example.org,💰 Make money fast! Click here: https://www.petersen-cole.org/,2025-07-05T15:24:38.827438,7,671,7,True,0.7021484111804971
1252,janice2,matthew20@example.net,Dog person 🐕,2023-05-09T15:24:40.492459,284,195,100,False,0.20462466086218328
786,bjonesbot,jonesrobert@example.org,🎁 Free giveaway! Click to win! http://hines.com/,2025-07-15T15:24:40.020973,24,549,1,True,0.8888555552656476
1012,ford1,anthony56@example.org,Nature lover 🌿,2022-12-17T15:24:40.359757,294,87,14,False,0.16356253964748654
125,ejohnsonfake,tony75@example.org,💰 Make money fast! Click here: http://white.com/,2025-07-12T15:24:38.921110,23,1431,1,True,0.7444810266457328
1166,jason75,andreawilliams@example.org,"Love buy, analysis, and sign",2025-02-09T15:24:40.445151,193,121,93,False,0.11672248545411562
296,ashleypatel55,walkerdaniel@example.net,💸 Earn 200$ daily! https://www.gates.com/,2025-07-03T15:24:39.255631,16,1626,1,True,0.7061951637497342
105,penakevin789,hobrien@example.com,⚡ Quick cash method! http://thompson.com/,2025-07-02T15:24:38.888985,31,1413,2,True,0.9852788712406952
1249,gates2,benjamin68@example.org,"Student at Chen, Young and Estes",2023-02-12T15:24:40.490743,274,59,53,False,0.07603162340261073
248,ecopeland123,daniellemorrow@example.com,🔥 Limited time offer! http://escobar.biz/,2025-07-14T15:24:39.108055,29,647,1,True,0.7761399787957335
517,test248,hphillips@example.net,🏠 Work from home! Earn 135$/hour! http://davis.com/,2025-07-28T15:24:39.601239,31,666,4,True,0.9894248208705845
989,elizabeth848458,shane03@example.org,💰 Make money fast! Click here: http://www.keller-ellison.com/,2025-07-02T15:24:40.335425,30,1789,5,True,0.8495746815957144
14,crivas.59,randall15@example.com,🏠 Work from home! Earn 370$/hour! https://www.hawkins.com/,2025-07-01T15:24:38.747295,45,358,10,True,0.8382961398863655
1974,hart1,murphyalan@example.org,Passionate about new and degree,2024-07-06T15:24:40.886967,228,85,90,False,0.2371269162202128
1085,ten,strongwilliam@example.com,"📍 New Tiffanymouth, Saudi Arabia",2024-10-02T15:24:40.399755,185,69,93,False,0.023668768480437963
958,kellie35456,josephholmes@example.org,💯 100% guaranteed profit! http://www.jimenez-schmidt.com/,2025-07-24T15:24:40.286227,1,978,3,True,0.723376447381989
947,admin952,jfreeman@example.org,📱 Download our app and get rich! https://www.torres.biz/,2025-07-14T15:24:40.269600,19,1251,9,True,0.8203035737177695
1943,fieldsmelinda,cford@example.net,Cat person 🐱,2024-03-04T15:24:40.869973,309,218,35,False,0.0599959617977405
322,desireevalentine123,john29@example.com,📱 Download our app and get rich! https://brown-torres.com/,2025-07-19T15:24:39.297024,1,704,1,True,0.8723222513076334
921,clarkejennifertest,lisa81@example.com,💰 Make money fast! Click here: https://www.boyle.info/,2025-07-14T15:24:40.228659,32,1069,3,True,0.707649472233848
258,alicia36_60,mauricewiley@example.org,💸 Earn 862$ daily! http://www.perry.com/,2025-07-19T15:24:39.123648,48,273,0,True,0.9815006914768423
1454,willis3,meghan10@example.net,Exploring the world 🌍,2023-08-16T15:24:40.603901,313,77,95,False,0.04620829238997809
636,ewalker#6,fischerjohn@example.net,🏠 Work from home! Earn 132$/hour! https://stewart.com/,2025-07-10T15:24:39.787085,12,652,1,True,0.9201920887854059
975,estricklandspam,erin62@example.net,💸 Earn 964$ daily! https://parker.com/,2025-07-04T15:24:40.313713,13,786,1,True,0.8096351437082576
1665,Andrea83,thomasmichael@example.net,"Hi, I'm Monica! Behavior cultural kitchen card on catch like under.",2025-03-20T15:24:40.718228,222,203,34,False,0.027902758108065927
1424,Christopher.80,josephdaniels@example.org,Working at Lucas LLC,2024-12-16T15:24:40.586928,376,252,6,False,0.1178780700986982
34,user719,haley21@example.com,🎁 Free giveaway! Click to win! https://gonzalez.info/,2025-07-18T15:24:38.778675,18,1081,4,True,0.7790392603892284
1985,williams3,reyespatricia@example.com,Photography enthusiast 📸,2024-03-26T15:24:40.893209,128,201,97,False,0.07462538563694082
1817,miller2,steinbrenda@example.net,Tech geek 💻,2024-07-01T15:24:40.800841,462,61,15,False,0.25771986624845183
406,rachel51@4,jamescook@example.org,💯 100% guaranteed profit! https://green.com/,2025-07-15T15:24:39.430170,42,842,6,True,0.7801360156783195
204,brandy09@4,gonzalezvictoria@example.net,🎁 Free giveaway! Click to win! https://www.duarte.com/,2025-07-29T15:24:39.039173,41,141,4,True,0.8912145953614821
1788,StephanieThomas,laura93@example.net,Travel addict ✈️,2023-04-23T15:24:40.785157,404,70,64,False,0.21472305688196444
847,ortizkathy.37,david78@example.net,💸 Earn 475$ daily! https://www.perez-key.com/,2025-07-13T15:24:40.115351,12,891,9,True,0.7501459463008924
1355,brenda26,williamstaylor@example.com,Travel addict ✈️,2024-02-10T15:24:40.548912,315,122,19,False,0.10523186967461519
880,phammelissa123,ricardo11@example.com,💰 Make money fast! Click here: http://www.johnson-brown.biz/,2025-07-28T15:24:40.165391,4,1778,6,True,0.8780182106848521
1732,MeganMartin,denise83@example.org,Music lover 🎵,2022-11-03T15:24:40.753367,392,72,24,False,0.002249599654227752
1728,CarlyLam,bmartin@example.net,"Student at Lewis, Rice and Jones",2023-08-25T15:24:40.751065,453,30,20,False,0.2757871667020813
1622,MarcNelson,everettjessica@example.net,Bookworm 📚,2023-07-29T15:24:40.694889,499,113,84,False,0.2705131648999592
468,user526,larsonkelly@example.org,🏠 Work from home! Earn 191$/hour! http://boyd-browning.biz/,2025-07-20T15:24:39.525868,35,1133,6,True,0.9046417292544102
1547,joann2,thompsongeorge@example.org,Exploring the world 🌍,2023-07-01T15:24:40.654558,162,287,92,False,0.006791528969044625
673,pmillerfake,joshua25@example.org,🎯 Best investment opportunity! http://www.decker-glass.info/,2025-07-16T15:24:39.846416,11,1896,7,True,0.9064660337784123
1441,early,pburke@example.com,Music lover 🎵,2023-08-24T15:24:40.596451,117,88,52,False,0.23998184809677153
1436,MollyMcintyre,kaylalawrence@example.org,"Hi, I'm Craig! Cold shake although between.",2024-06-12T15:24:40.593974,48,170,97,False,0.20911178682367002
1808,matthew2,jonesadrian@example.com,Food lover 🍕,2022-11-15T15:24:40.796216,225,238,84,False,0.07725892764592647
613,test233,lbaker@example.net,📱 Download our app and get rich! http://www.davis.com/,2025-07-14T15:24:39.750096,9,870,8,True,0.7908940835175864
1592,Michael.8,jamesfisher@example.net,Cat person 🐱,2025-04-21T15:24:40.678762,32,89,56,False,0.0046544967489808966
417,michele10456,dianareynolds@example.org,🚀 Join our crypto investment program! http://www.hall.com/,2025-07-13T15:24:39.446978,14,791,2,True,0.9119723030104568
502,joshuahenderson456,shawnmyers@example.org,🎯 Best investment opportunity! https://www.erickson.com/,2025-07-15T15:24:39.577496,10,905,4,True,0.7549553422012681
1798,mschmidt,bhenry@example.org,Nature lover 🌿,2023-03-23T15:24:40.790651,193,83,42,False,0.04153999277113285
1207,Sarah24,randall02@example.net,Adventure seeker 🏔️,2024-02-11T15:24:40.467567,430,173,40,False,0.13060836961565087
252,gjohnson789,rebecca00@example.net,🏠 Work from home! Earn 444$/hour! http://www.burch.com/,2025-07-11T15:24:39.114296,44,1433,4,True,0.7150140888986911
71,jennifershepardtest,tmercer@example.org,🚀 Join our crypto investment program! http://berry-rice.com/,2025-07-06T15:24:38.835052,19,1687,2,True,0.9342153176599567
1657,Megan21,craigjennifer@example.com,Travel addict ✈️,2025-06-16T15:24:40.714089,337,216,60,False,0.0017347363691869954
1104,KevinBlack,cbenitez@example.com,Student at Boyer-Perry,2022-11-24T15:24:40.409971,46,52,60,False,0.058646038994776745
1216,behind,lauramoore@example.net,Music lover 🎵,2025-01-06T15:24:40.472589,197,196,57,False,0.16274775625996676
606,user285,bryan74@example.com,📱 Download our app and get rich! http://www.parks-king.com/,2025-07-22T15:24:39.739337,6,1797,0,True,0.9387445918725768
331,tommy44fake,schaeferdeborah@example.net,💯 100% guaranteed profit! http://lawson-curtis.info/,2025-07-21T15:24:39.310873,25,1827,10,True,0.7427630404452829
373,stephenward@4,brady92@example.com,💸 Earn 937$ daily! https://www.mayer.org/,2025-07-15T15:24:39.376949,32,1447,10,True,0.8547525367534514
233,amber28789,diane09@example.org,⚡ Quick cash method! https://www.white.com/,2025-07-14T15:24:39.084693,50,567,3,True,0.7454031273909688
1702,Jacqueline_62,phowe@example.org,Living life one day at a time ✨,2022-11-24T15:24:40.737275,245,53,74,False,0.04906999717778203
479,njohnson_41,huertamichelle@example.org,🎯 Best investment opportunity! https://king.biz/,2025-07-23T15:24:39.542693,16,1670,10,True,0.9132286208877931
1415,RachelWard,leah56@example.org,Cat person 🐱,2022-11-13T15:24:40.582195,112,246,38,False,0.020739205305560192
1283,JacobWoods,lisabonilla@example.net,Passionate about after and style,2024-06-10T15:24:40.509500,62,216,44,False,0.278930397616032
554,collinsvincent@5,michaeldavis@example.net,🎁 Free giveaway! Click to win! http://gray.com/,2025-07-07T15:24:39.658292,16,1422,5,True,0.7358932651290756
1574,decide,llong@example.net,Student at Perez-Ballard,2025-04-30T15:24:40.669008,427,127,97,False,0.20598677213594205
522,demo297,michelle79@example.org,🔥 Limited time offer! https://williams-hayes.net/,2025-07-29T15:24:39.609304,8,1475,1,True,0.8378696299368787
941,jhughes47,olam@example.net,🏠 Work from home! Earn 289$/hour! http://ward.com/,2025-07-27T15:24:40.260486,21,641,9,True,0.9611280634791222
191,martinezdavid000,kellymartin@example.com,🚀 Join our crypto investment program! http://jones-fitzpatrick.net/,2025-07-03T15:24:39.019424,10,701,5,True,0.7034100817961252
499,omartin83,mike05@example.com,💰 Make money fast! Click here: https://www.park.com/,2025-06-30T15:24:39.572734,49,1772,0,True,0.811958501881028
142,josephvelez@2,brianspencer@example.net,💸 Earn 280$ daily! https://www.garrison.com/,2025-07-08T15:24:38.947135,34,841,7,True,0.8248333764114947
1577,reveal3,jonesmichael@example.org,Fitness enthusiast 💪,2025-03-12T15:24:40.670747,205,104,10,False,0.1624289375396879
1968,levi69,johnsongregory@example.org,Passionate about different and fast,2024-08-10T15:24:40.883702,230,133,95,False,0.009352407424809405
579,sharrell$1,katherine32@example.net,🏠 Work from home! Earn 469$/hour! http://www.mills.com/,2025-07-18T15:24:39.696063,4,409,3,True,0.9508495505845094
1082,jonathan,wsmith@example.org,"Love family, really, and herself",2024-04-03T15:24:40.398026,186,47,6,False,0.05768937127047183
1981,JeremyMann,perezdonald@example.net,Photography enthusiast 📸,2025-01-20T15:24:40.890851,107,28,50,False,0.07312497368736856
1002,delacruz3,conwaydon@example.org,Photography enthusiast 📸,2023-05-11T15:24:40.353984,42,221,24,False,0.2149808783842317
1229,perkins1,rodriguezdavid@example.org,Music lover 🎵,2025-05-16T15:24:40.479793,307,13,52,False,0.1673889704183251
447,mitchellpoole@1,dustinevans@example.com,🎯 Best investment opportunity! http://wright.net/,2025-07-06T15:24:39.494721,17,1656,5,True,0.7004433169832953
42,twilson3738,joshuasalas@example.net,🔥 Limited time offer! http://www.melton.com/,2025-07-04T15:24:38.790781,11,1768,9,True,0.700994108850529
232,robert66test,morrisjustin@example.com,🔥 Limited time offer! https://lewis.org/,2025-07-04T15:24:39.083145,3,412,9,True,0.7578624744814555
562,janetharrell000,jmorris@example.net,🎁 Free giveaway! Click to win! http://watkins.com/,2025-07-15T15:24:39.671426,35,420,1,True,0.7079677886253835
875,nicholassawyer2719,lcortez@example.org,🔥 Limited time offer! https://www.johns.net/,2025-07-26T15:24:40.157851,10,281,2,True,0.7228034213897718
1177,choice,mandrews@example.com,"Student at Carpenter, Graham and Roberts",2025-02-09T15:24:40.451786,261,46,44,False,0.02927746901821525
1117,lindamedina,gpalmer@example.com,Coffee addict ☕,2023-12-12T15:24:40.417125,401,153,10,False,0.11544572236701181
518,dmiller72,sonia28@example.org,🔥 Limited time offer! https://www.mccall.com/,2025-07-13T15:24:39.602757,10,205,8,True,0.7150621997418077
1020,JohnHorton,mvance@example.net,Passionate about husband and kid,2024-05-03T15:24:40.364223,228,264,19,False,0.1011888672268496
561,gdickerson.46,matthewbarrera@example.net,💸 Earn 209$ daily! http://www.patel.biz/,2025-07-12T15:24:39.669623,22,536,2,True,0.8458375922369014
1556,JoshuaGarcia,psimmons@example.com,Travel addict ✈️,2025-05-02T15:24:40.659559,167,135,10,False,0.22206087288989035
1461,JosephFox,grant98@example.com,Dog person 🐕,2023-02-22T15:24:40.607941,317,291,56,False,0.034146881155117145
1519,KelseyKing,bcombs@example.com,Nature lover 🌿,2022-11-23T15:24:40.639499,70,194,87,False,0.2617162060154266
1163,goodmanwilliam,matthew68@example.net,"📍 Annaburgh, New Zealand",2024-12-09T15:24:40.443239,42,184,33,False,0.03190062609268791
1727,mary67,christopher80@example.org,Exploring the world 🌍,2023-07-18T15:24:40.750410,94,182,25,False,0.1009686827238619
1408,murphy3,woodsbarbara@example.com,Music lover 🎵,2024-08-24T15:24:40.578189,446,171,59,False,0.21193673875604185
1504,boy3,ymelendez@example.org,Adventure seeker 🏔️,2023-03-18T15:24:40.631059,226,176,89,False,0.11416765968549022
1376,Larry58,christopherobrien@example.net,Cat person 🐱,2024-06-10T15:24:40.560787,147,254,59,False,0.25331880128873846
1212,KimberlyGonzalez,meganroberts@example.org,Living life one day at a time ✨,2025-06-15T15:24:40.470339,298,104,79,False,0.08259945384802861
1811,good3,patricia57@example.com,Music lover 🎵,2024-11-16T15:24:40.797534,483,203,12,False,0.11635795789375586
108,john4290,pfreeman@example.net,💸 Earn 619$ daily! http://www.jones-morgan.org/,2025-07-22T15:24:38.893453,15,1598,5,True,0.8564687066599281
436,user867,christian19@example.com,🎁 Free giveaway! Click to win! https://scott-delgado.info/,2025-07-09T15:24:39.476908,35,261,6,True,0.9706744145849633
1713,Kenneth37,timothyparker@example.net,Bookworm 📚,2023-09-16T15:24:40.743296,475,202,53,False,0.04581328150560976
1659,npowers,mcruz@example.com,Student at Schroeder-Poole,2023-10-28T15:24:40.715088,190,295,99,False,0.0576948075480009
798,karihorne_68,rebekah64@example.net,⚡ Quick cash method! http://davis.com/,2025-07-16T15:24:40.039476,34,1012,5,True,0.86129989034928
1865,mendoza2,rcurtis@example.com,Student at Cross PLC,2022-11-11T15:24:40.827006,15,111,92,False,0.26363805011145414
1559,jessica,sharon53@example.org,Cat person 🐱,2022-11-17T15:24:40.661099,150,14,80,False,0.10763147605200492
452,demo814,ubrady@example.net,📱 Download our app and get rich! http://www.tanner.net/,2025-07-16T15:24:39.501934,19,830,4,True,0.7551451026526157
886,valentinefrancistest,cbaker@example.org,🎯 Best investment opportunity! http://www.jensen-tran.com/,2025-07-23T15:24:40.175200,4,641,2,True,0.9776258472260385
532,test571,roberthill@example.net,🚀 Join our crypto investment program! http://www.miller.com/,2025-07-03T15:24:39.624596,23,1956,1,True,0.7445936368856683
929,cclark!1,cynthia74@example.net,💰 Make money fast! Click here: http://ortiz-carter.com/,2025-07-04T15:24:40.241628,22,261,8,True,0.8064873598456632
773,peter66spam,olivia23@example.org,📱 Download our app and get rich! https://www.clay-barton.com/,2025-06-30T15:24:40.001081,28,473,1,True,0.7108053423435251
1317,pwallace,karen89@example.net,Tech geek 💻,2023-05-23T15:24:40.528771,407,297,51,False,0.29087433733867657
1606,glennnewman,baileymatthew@example.com,Tech geek 💻,2024-08-02T15:24:40.686081,403,250,42,False,0.22833039318731915
1272,wiley1,jamesfrank@example.org,Music lover 🎵,2025-04-05T15:24:40.503133,299,74,91,False,0.03989516948446966
178,jennifermartineztest,stephen94@example.com,💰 Make money fast! Click here: https://mccall.net/,2025-07-16T15:24:39.000421,29,733,0,True,0.9965663217314904
1103,MartinKing,francesbaxter@example.com,"📍 New Courtney, Reunion",2023-09-29T15:24:40.409334,309,165,15,False,0.27680841755832103
1043,zrichardson,mercerelizabeth@example.org,Travel addict ✈️,2023-08-02T15:24:40.376592,197,65,10,False,0.1364009952204912
1758,brown3,whitakerrobert@example.org,Dog person 🐕,2023-01-03T15:24:40.767548,294,153,69,False,0.1041869164516463
524,test145,luceropeter@example.com,💰 Make money fast! Click here: http://www.gonzalez.com/,2025-07-09T15:24:39.612438,7,1734,5,True,0.9622749390218903
1352,wife2,christine41@example.com,Travel addict ✈️,2025-01-05T15:24:40.547225,438,257,94,False,0.2581257631331165
1714,angela2,ejones@example.com,Working at Hall LLC,2025-01-21T15:24:40.743681,199,13,76,False,0.12281502362225191
1497,NatashaDillon,brandy11@example.net,Nature lover 🌿,2024-11-17T15:24:40.627461,444,239,52,False,0.25229109827135443
1038,David58,catherine00@example.net,Living life one day at a time ✨,2025-01-23T15:24:40.373603,209,115,68,False,0.10110119463699314
306,lori54.43,xrobinson@example.org,📱 Download our app and get rich! https://mullins.com/,2025-07-23T15:24:39.271809,17,1294,4,True,0.9733871269518117
1,stephanie13.40,rebeccafernandez@example.com,🚀 Join our crypto investment program! https://nash.org/,2025-07-09T15:24:38.725804,11,153,6,True,0.8041865025687005
1215,YolandaWatson,nmartinez@example.org,Nature lover 🌿,2023-11-29T15:24:40.471941,416,26,70,False,0.05363492661790019
750,spham789,johnsonriley@example.org,🔥 Limited time offer! https://www.stone.info/,2025-07-04T15:24:39.965023,29,1537,4,True,0.7953556463076792
1582,christinabrown,kevingomez@example.com,Tech geek 💻,2023-09-12T15:24:40.673565,491,297,20,False,0.1120403500198165
1191,RonaldPitts,tammy09@example.org,Adventure seeker 🏔️,2024-08-04T15:24:40.459294,332,180,72,False,0.011312663461586669
1058,huge1,bstafford@example.com,Dog person 🐕,2022-12-09T15:24:40.385146,381,122,26,False,0.22662911533951777
925,amyreyes@2,angelica73@example.org,💯 100% guaranteed profit! https://www.galvan-guzman.net/,2025-07-25T15:24:40.235007,48,1144,9,True,0.8250413517961159
1563,Robert_98,lisa70@example.net,"📍 Lake Nancy, British Virgin Islands",2023-04-22T15:24:40.663326,337,127,65,False,0.08220985094129706
22,iadams.68,lewistyrone@example.com,💰 Make money fast! Click here: http://ramirez.com/,2025-07-29T15:24:38.759799,18,753,10,True,0.9178097974724951
1347,wife2,madison38@example.net,"Working at Dean, Moss and Perez",2024-08-24T15:24:40.544561,405,53,10,False,0.2115032667856153
102,demo768,ericrogers@example.org,📱 Download our app and get rich! http://martinez.biz/,2025-07-19T15:24:38.884049,47,297,5,True,0.8158144357943988
700,brittany592485,elizabethjohnson@example.com,💸 Earn 203$ daily! http://www.murphy.net/,2025-07-21T15:24:39.888602,5,1053,4,True,0.9087052524328341
1182,lindsaygreen,sharonfriedman@example.org,"📍 New Cristina, Cook Islands",2024-10-02T15:24:40.454840,12,68,94,False,0.022251046518011196
381,cjohnson456,jonesbradley@example.net,🔥 Limited time offer! https://www.dixon-olson.com/,2025-07-29T15:24:39.389797,48,126,6,True,0.9236712874209246
1525,rebecca1,carlparker@example.com,Working at Marsh and Sons,2025-01-27T15:24:40.642953,458,201,12,False,0.09390000358637828
398,dominique934863,haley91@example.net,🚀 Join our crypto investment program! https://martinez.com/,2025-07-11T15:24:39.416960,22,704,5,True,0.8906374317508673
557,sarah99fake,garciacharles@example.org,💸 Earn 119$ daily! http://miller.com/,2025-07-10T15:24:39.663105,22,287,3,True,0.7527208170885676
1231,heather1,patrickoneal@example.com,Bookworm 📚,2024-05-20T15:24:40.480852,207,137,99,False,0.1967080838888848
688,admin247,kimhayes@example.com,🎁 Free giveaway! Click to win! https://www.hamilton.com/,2025-07-07T15:24:39.869015,14,1615,10,True,0.9156776667415337
850,frankbradyfake,rbrown@example.org,🔥 Limited time offer! https://harris.com/,2025-07-04T15:24:40.119613,1,1806,6,True,0.8525402284610066
1327,agree1,austinanthony@example.org,Nature lover 🌿,2023-11-05T15:24:40.534190,38,252,69,False,0.24953337123825886
